passenger_id,birthdate,sex,street,city,zip,country,emailaddress,telephoneno
224,1931-06-17,m,Umbrückleralmweg 78,Potzneusiedl,2473,Italy,Dominic.Frontiere@mobistar.be,07188 25987639
225,1931-06-14,w,Katzenbründlweg 59,Edelstal,2413,South African Rep,Marla.Gibbs@myboostmobile.com,01429 93526267
226,1931-06-08,m,Hungerburgweg 60,Deutschkreutz,7301,United States,James.Goldstone@delhi.hutch.co.in,02473 43110346
227,1931-06-03,m,Rosnerweg 25,Draßmarkt,7371,United States,"Anthony_Harvey,.II@satelindogsm.com",04133 77360210
228,1931-06-30,m,Kreuzbründlweg 46,Draßmarkt,7372,United States,Andrew.Hill@tele2.lv,06278 81850905
229,1931-06-20,m,Prandtauerufer 54,Frankenau-Unterpullendorf,7361,Iceland,Martin.Landau@pscel.com,02089 58925340
230,1931-06-09,m,Hörtnaglstraße 32,Frankenau-Unterpullendorf,7452,New Zealand,Jackie.Mason@blsdcs.net,03193 82923339
231,1931-06-07,w,Taubentalweg 0,Großwarasdorf,7304,Greece,Virginia.McKenna@dpcs.mobile.att.net,01879 45215409
232,1931-06-24,w,Lohbachweg A 6,Horitschon,7312,United States,Juanita.Quigley@csouth1.com,06968 12782761
233,1931-06-20,m,Lohbachweg B 30,Kaisersdorf,7342,Egypt,James.Tolkan@smsmail.lmt.lv,05485 35933800
234,1931-06-30,m,Lohbachweg C 31,Kobersdorf,7332,United States,Kaye.Vaughan@message.bam.com,01509 67697389
235,1931-07-10,m,Lohbachweg D 68,Kobersdorf,7341,United States,Nick.Adams@mobistar.be,09318 62846229
236,1931-07-31,m,Lohbachweg E 47,Lackenbach,7322,United States,Nick.Bolletieri@@airmessage.net,03466 84801875
237,1931-07-31,m,Lohbachweg F 31,Lockenhaus,7442,Canada,Kenny.Burrell@msg.telus.com,02000 45619595
238,1931-07-01,w,Lohbachweg G 13,Lutzmannsburg,7361,Greece,Leslie.Caron@mobile.att.net,06808 3555458
239,1931-07-13,m,Franz-Kotter-Weg 74,Mannersdorf an der Rabnitz,7443,Canada,James.Cellan-Jones@pcs.ntelos.com,01352 56977379
240,1931-07-06,m,Heinrich-Süß-Weg 33,Mannersdorf an der Rabnitz,7444,Brazil,Donal.Donnelly@my2way.com,04430 50571105
241,1931-07-03,m,Roßfallweg 42,Markt Sankt Martin,2812,Peru,Frits.Helmuth@delhi.hutch.co.in,01995 48054621
242,1931-07-28,m,Cusanusweg 12,Markt Sankt Martin,7341,Colombia,Darryl.Hickman@primtel.ru,08041 57897893
243,1931-07-11,m,Clemens-Holzmeister-Straße 32,Neckenmarkt,7311,Colombia,Tab.Hunter@pmcl.net,04825 67568399
244,1931-07-02,m,Peerhofstraße 27,Neutal,7343,Colombia,Robert.Ito@messaging.sprintpcs.com,09308 62718587
245,1931-07-22,m,Hans-Untermüller-Straße 39,Nikitsch,7302,Peru,Perry.Lopez@mobilecell1se.com,03433 83537600
246,1931-07-06,w,Andreas-Dipauli-Straße 15,Nikitsch,7361,Yemen,Antonella.Lualdi@o2.co.uk,01467 22747139
247,1931-07-02,w,Anna-Dengel-Straße 57,Oberpullendorf,7304,Venezuela,Imelda.Marcos@att.net,06971 80357268
248,1931-07-13,m,Sebastian-Kneipp-Weg 40,Oberpullendorf,7350,United States,Bill.Moor@ivccom,09262 22063884
249,1931-07-24,m,Leopold-Knebelsberger-Weg 32,Pilgersdorf,7441,Yemen,Ermanno.Olmi@paging.acswireless.com,03243 95998420
250,1931-07-03,m,Am See 39,Piringsdorf,7371,Spain,yLulwcVWcOmDEQzic@simplefreedom.net,08267 25395057
251,1931-07-13,m,Badhausstraße 1,Raiding,7321,United States,Frank.Ramsey@pcs.ntelos.com,07894 18520338
252,1931-07-16,w,Bilgeristraße 86,Ritzing,7323,Australia,Susan.Stephen@mobile.att.net,05577 23330931
253,1931-07-14,m,Brunnenweg 29,Steinberg-Dörfl,7453,Central African Rep,Robert.Stephens@pagemci.com,04931 76604691
254,1931-07-23,m,DAlbert-Weg 85,Stoob,7344,Sweden,Jan.Troell@bell.ca,03506 45510782
255,1931-07-27,m,Eichlerstraße 42,Stoob,7350,South African Rep,Jerry_Van.Dyke@celforce.com,02235 75262663
256,1931-07-30,w,Eugenpromenade 52,Weppersdorf,7331,United States,Joan.Vohs@t.vodafone.ne.jp,0923 20393594
257,1931-08-31,m,Fernkreuzweg 37,Weppersdorf,7332,South African Rep,Jean.Beliveau@edgewireless.com,07425 10114352
258,1931-08-01,m,Girglweg 29,Lackendorf,7321,Philippines,_Jack.Elliott@myvzw.com,02779 8630381
259,1931-08-25,m,Gletscherblick 33,Unterfrauenhaid,7321,India,Peter.Gilmore@comviq.se,05976 72948097
260,1931-08-12,m,Grätschenwinkelweg 78,Unterrabnitz-Schwendgraben,7371,United States,William.Goldman@swmsg.com,08543 8340444
261,1931-08-23,m,Gsetzbichlweg 93,Weingraben,7372,Pakistan,Ruy.Guerra@pcs.ntelos.com,08539 1935599
262,1931-08-15,m,Gsturnsteig 32,Oberloisdorf,7451,Sweden,pLqmGWTpuxrtXODSm@airtelkol.com,05350 61712414
263,1931-08-14,m,Habichtstraße 81,Bad Tatzmannsdorf,7431,United States,Frederic.Raphael@wyndtell.com,04805 55115504
264,1931-08-07,m,Heiligwasserweg 8,Bernstein,2852,United States,Herb.Reed@mobile.celloneusa.com,03142 91782883
265,1931-08-20,m,Heiligwasserwiese 97,Bernstein,7434,United States,Paul.Robi@swmsg.com,06463 47835271
266,1931-08-15,w,Hilberstraße 61,Deutsch Schützen-Eisenberg,7474,United States,Janice.Rule@cellularone.txtmsg.com,04526 82824239
267,1931-08-09,m,Igler Straße 15,Grafenschachen,7423,United States,Seymour.Simon@swmsg.com,07832 43143124
268,1931-08-16,w,In der Ulle 94,Großpetersdorf,7503,Germany,Betsy_von.Furstenberg@page.mobilfone.com,08074 74301235
269,1931-09-13,w,Lanser Straße 25,Hannersdorf,7473,United States,Barbara.Bain@tmomail.net,02926 23435388
270,1931-09-17,w,Obexerstraße 44,Hannersdorf,7474,Denmark,Anne.Bancroft@myairmail.com,02937 76561295
271,1931-09-03,w,Patscher Straße 47,Kemeten,7531,United States,Laurinda.Barrett@email.uscc.net,09468 43746136
272,1931-09-14,m,Pertingerweg 1,Kohfidisch,7512,United States,Alain.Cavalier@houstoncellular.net,03467 42124968
273,1931-09-26,m,Prof.-Ficker-Weg 64,Litzelsdorf,7532,Germany,George.Chambers@mtsmobility.com,0660 6659199
274,1931-09-19,m,Serlesweg 18,Loipersdorf-Kitzladen,7411,United States,Ray.Danton@mmode.com,01347 47400094
275,1931-09-30,w,Viller Steig 98,Mariasdorf,7433,Canada,Angie.Dickinson@pager.irkutsk.ru,09657 40669024
276,1931-09-07,m,Widumweg 36,Markt Allhau,7411,Morocco,Johnny.Duncan@m1.com.sg,01362 46110643
277,1931-09-29,w,Wipptalplatz 87,Markt Neuhodis,7464,Kazakhstan,Anita.Ekberg@t-d1-de,08968 10081043
278,1931-09-04,w,Simonweg 28,Mischendorf,7503,Egypt,Mitzi.Gaynor@onemail.at,08135 76544052
279,1931-09-21,m,Römerstraße 79,Mischendorf,7511,Brazil,Larry.Hagman@orange.nl,03864 63607642
280,1931-09-12,m,Am Bichl 10,Mischendorf,7512,United States,Ian.Holm@ivccom,0209 19648754
281,1931-09-12,m,Adamgasse 17,Oberdorf im Burgenland,7501,Brazil,George.Jones@swmsg.com,09196 857580
282,1931-09-19,w,Adolf-Pichler-Platz 53,Oberschützen,7400,Spain,Marta.Meszaros@mymeteor.ie,02840 39455261
283,1931-09-24,m,Amraser Straße 14,Oberschützen,7432,Colombia,Anthony.Newley@smsmail.lmt.lv,01205 41931783
284,1931-09-19,m,Angerzellgasse 14,Oberwart,7400,Chile,Derek.Nimmo@mobistar.be,07348 41606552
285,1931-09-20,m,Anichstraße 29,Pinkafeld,7423,Argentina,Peter.Palmer@wireless.bellsouth.com,08759 13138466
286,1931-09-01,m,Anton-Rauch-Straße 1,Rechnitz,7471,Greece,Willie.Ruff@smsmail.lmt.lv,0291 75171921
287,1931-09-11,m,Badgasse 20,Riedlingsdorf,7422,United States,Bill.Simpson@csouth1.com,06710 10020344
288,1931-09-25,w,Bäckerbühelgasse 98,Rotenturm an der Pinka,7501,United States,Barbara.Walters@ivccom,04878 13839282
289,1931-09-01,m,Beethovenstraße 30,Schachendorf,7472,Botswana,Boxcar.Willie@page.hit.net,02285 72763289
290,1931-09-25,m,Bienerstraße 57,Schachendorf,7503,Australia,Peter.Woodthorpe@corrwireless.net,09524 57948991
291,1931-10-23,m,Blasius-Hueber-Straße 97,Stadtschlaining,7400,Seychelles,Jim.Bunning@satelindogsm.com,0400 46161262
292,1931-10-19,m,Blücherstraße 13,Stadtschlaining,7461,United States,John_Le.Carre@safaricomcom,01880 55523085
293,1931-10-23,w,Bozner Platz 73,Stadtschlaining,7503,United States,Diana.Dors@bellsouthtips.com,02121 39487289
294,1931-10-19,m,Brixner Straße 27,Unterkohlstätten,7434,United States,Ed.Emberley@page1nw.com,03380 50550754
295,1931-10-03,m,Brucknerstraße 15,Unterkohlstätten,7435,United States,Glenn.Hall@m1.com.sg,05134 5078756
296,1931-10-20,m,Brunecker Straße 96,Unterwart,7501,Brazil,Mickey.Mantle@att.net,07135 41539619
297,1931-10-13,m,Bürgerstraße 34,Weiden bei Rechnitz,7461,Argentina,Eddie.Mathews@correo.movistar.net,09363 43543995
298,1931-10-01,w,Burggraben 83,Weiden bei Rechnitz,7463,United States,Bonnie.Owens@webpager.us,03682 53479360
299,1931-10-31,m,Claudiaplatz 16,Weiden bei Rechnitz,7503,Norway,Dan.Rather@wcc.net,05692 24211914
300,1931-10-30,w,Claudiastraße 28,Wiesfleck,7423,Mongolia,Ann.Roth@beepone.net,05026 78712158
301,1931-10-07,m,Colingasse 95,Wolfau,7412,Brazil,Archbishop_Desmond.Tutu@celforce.com,04275 77623812
302,1931-11-25,m,Conradstraße 90,Neustift an der Lafnitz,7423,Germany,Nat.Adderley@mobile.surewest.com,05986 66443029
303,1931-11-09,m,Domplatz 65,Jabing,7503,Switzerland,Whitey.Herzog@email.uscc.net,05262 63803282
304,1931-11-11,w,Dreiheiligenstraße 55,Badersdorf,7512,Germany,Veronica.Hurst@orange.nl,06113 14275128
305,1931-11-24,m,Elisabethstraße 80,Schandorf,7472,Brazil,Stan.Jones@page.hit.net,08796 96997931
306,1931-11-15,m,Erlerstraße 37,Villach,9500,Brazil,"John_Kerr,.II@page.hit.net",02109 14484570
307,1931-11-07,w,Erzherzog-Eugen-Straße 44,Villach,9523,Brazil,Gloria.LeRoy@bplmobile.com,0913 2225486
308,1931-11-11,m,Falkstraße 9,Villach,9524,Canada,William.Looby@clearlydigital.com,08371 11923137
309,1931-11-05,m,Fallbachgasse 16,Villach,9580,United States,John.Morris@celforce.com,0845 6510258
310,1931-11-06,m,Fallmerayerstraße 52,Villach,9586,United States,Mike.Nichols@bluecell.com,0718 16386703
311,1931-11-21,m,Gänsbacherstraße 13,Villach,9587,United States,Jim.Ringo@escotelmobile.com,06038 52755070
312,1931-11-23,m,Gilmstraße 9,Dellach,9635,United States,Greg.Roman@cellularone.textmsg.com,08262 54866039
313,1931-11-08,m,Goethestraße 5,Dellach,9640,Qatar,Morley.Safer@bplmobile.com,02645 67659144
314,1931-11-30,m,Grillparzerstraße 1,Hermagor-Pressegger See,9615,Ethiopia,Jack.Sheldon@pcs.rogers.com,05894 91729423
315,1931-11-18,m,Gutenbergstraße 90,Hermagor-Pressegger See,9620,Somalia,Brad.Sullivan@swmsg.com,08182 33926771
316,1931-11-08,m,Hauptfrachtenbahnhof 48,Hermagor-Pressegger See,9624,United States,Paolo.Taviani@bplmobile.com,02416 19043874
317,1931-11-28,m,Haydnplatz 70,Hermagor-Pressegger See,9631,Panama,Tomi.Ungerer@pcs.rogers.com,02272 56492695
318,1931-11-03,w,Hechenbergweg 8,Kirchbach,9631,Argentina,Monica.Vitti@messaging.sprintpcs.com,01428 1966374
319,1931-11-30,m,Herrengasse 29,Kirchbach,9632,Portugal,Bill.Walsh@tmomail.net,06696 28926880
320,1931-11-30,m,Herzog-Friedrich-Straße 21,Kirchbach,9633,United States,Teddy.Wilburn@pager.qualcomm.com,04373 31913393
321,1931-11-28,m,Herzog-Otto-Straße 19,Kirchbach,9634,Sweden,Ed.Young@att.net,02835 46012569
322,1931-12-24,w,Herzog-Siegmund-Ufer 31,Kötschach-Mauthen,9635,Russia,Jill.Bennett@primtel.ru,04501 87018316
323,1931-12-24,m,Höhenstraße 1,Kötschach-Mauthen,9640,Italy,Ray.Bryant@msg.telus.com,05 39234907
324,1931-12-31,m,Höttinger Gasse 14,Kötschach-Mauthen,9651,France,John.Charles@att.net,09600 62298425
325,1931-12-30,w,Hofgasse 64,Kötschach-Mauthen,9652,Japan,Skeeter.Davis@message.alltel.com,02349 30555949
326,1931-12-04,m,Ing.-Etzel-Straße 80,Sankt Stefan im Gailtal,9614,Libya,SgsOthNDGxlkNdFyU@phone.cellone.net,08230 19877240
327,1931-12-11,m,Innallee 7,Sankt Stefan im Gailtal,9615,Brazil,Richard.Devon@mycellone.com,05245 2664055
328,1931-12-22,m,Innerkoflerstraße 95,Sankt Stefan im Gailtal,9623,Japan,George.Ede@tmomail.net,05594 71721914
329,1931-12-26,m,Innrain 57,Gitschtal,9620,United States,"Lonne_Elder,.III@cwemail.com",09078 38739905
330,1931-12-05,m,Innstraße 98,Gitschtal,9622,Brazil,Romolo.Girolami@page.hit.net,02135 90560992
331,1931-12-09,m,Jahnstraße 20,Lesachtal,9652,Brazil,Clifford.Hagan@isp.com,08873 71999748
332,1931-12-24,w,Josef-Hirn-Straße 6,Lesachtal,9653,United States,Mary_Higgins.Clark@goldentele.com,09378 52946315
333,1931-12-18,w,Kaiser-Franz-Joseph-Straße 72,Lesachtal,9654,Madagascar,Gunnel.Lindblom@ucom,08336 57982287
334,1931-12-12,m,Kaiser-Josef-Straße 40,Lesachtal,9655,Madagascar,Christian.Metz@messaging.centurytel.net,03981 25146642
335,1931-12-28,m,Kaiserjägerstraße 86,Ebenthal in Kärnten,9020,Cameroon,Martin.Milner@goldentele.com,0627 55945649
336,1931-12-27,m,Kapuzinergasse 9,Ebenthal in Kärnten,9065,Madagascar,Scotty.Moore@pscel.com,06089 36647591
337,1931-12-11,w,Karl-Kapferer-Straße 88,Ebenthal in Kärnten,9131,Belize,Rita.Moreno@qwestmp.com,054 92793423
338,1931-12-11,m,Karl-Schönherr-Straße 13,Feistritz im Rosental,9162,France,Pierre.Pilote@goldentele.com,06232 33246742
339,1931-12-15,m,Kiebachgasse 1,Feistritz im Rosental,9181,Australia,Ernest.Pintoff@e-page.net,07925 96547329
340,1931-12-29,w,Kirschentalgasse 67,Ferlach,9162,Madagascar,Mala.Powers,04496 35178609
341,1931-12-09,m,Klammstraße 33,Ferlach,9163,United States,William.Reynolds@airtelmail.com,04100 99467641
342,1931-12-15,m,Klara-Pölt-Weg 65,Ferlach,9170,Kenya,Evald.Schorm@alphame.com,07433 73277736
343,1932-01-06,m,Kochstraße 26,Grafenstein,9121,Djibouti,John.Burch@pagemart.net,04338 97068246
344,1932-01-03,m,König-Laurin-Straße 36,Grafenstein,9131,Switzerland,Dabney.Coleman@blsdcs.net,05520 84797084
345,1932-01-13,m,Kohlstattgasse 4,Keutschach am See,9074,Angola,Jon.Cypher@freesurf.ch,05838 37530408
346,1932-01-22,w,Eduard-Wallnöfer-Platz 10,Köttmannsdorf,9071,Chad,Piper.Laurie@escotelmobile.com,01249 49904025
347,1932-01-05,m,Magtstraße 40,Köttmannsdorf,9073,United States,Chuck.Noll@pacbellpcs.net,01202 10402831
348,1932-01-18,m,Maria-Theresien-Straße 70,Köttmannsdorf,9161,Netherlands,Joe.Schmidt@m1.com.sg,01594 48517593
349,1932-01-04,m,Mariahilfpark 29,Krumpendorf am Wörther See,9061,Italy,Richard.Stahl@blsdcs.net,09475 28208829
350,1932-02-23,w,Mariahilfstraße 39,Krumpendorf am Wörther See,9201,United States,RbpgLmIoowlHuiCDJ@myairmail.com,05678 99309436
351,1932-02-16,m,Marktgraben 5,Krumpendorf am Wörther See,9210,Brazil,"Otis.Blackwell@paging.acswireless.com,",02618 32999864
352,1932-02-26,m,Matthias-Schmid-Straße 12,Ludmannsdorf,9072,United States,Johnny.Cash@pcom.ru,08644 33212524
353,1932-02-18,m,Maximilianstraße 43,Ludmannsdorf,9181,United States,Milos.Forman@onlinebeep.net,0673 34039209
354,1932-02-03,w,Meinhardstraße 79,Maria Rain,9161,United States,Peggy_Ann.Garner@epage.porta-phone.com,04998 47832292
355,1932-02-22,m,Meraner Straße 65,Maria Saal,9020,Canada,Ted.Kennedy@clearlydigital.com,08919 2460702
356,1932-02-24,m,Mozartstraße 92,Maria Saal,9061,Greece,Michel.Legrand@messaging.sprintpcs.com,04472 16262733
357,1932-02-02,m,Müllerstraße 65,Maria Saal,9063,Burkina Faso,Robert.Mandan@tms.suncom.com,04712 86845648
358,1932-02-14,m,Museumstraße 48,Maria Saal,9064,Cape Verde,Vic.Morrow@advantagepaging.com,09284 3702740
359,1932-02-04,m,Peter-Mayr-Straße 44,Maria Wörth,9073,Canada,Dudly.Richards@bellmobility.ca,03996 88741255
360,1932-02-13,m,Pfarrgasse 80,Maria Wörth,9081,Belgium,Simms.Taback@bell.ca,02379 52759227
361,1932-02-27,w,Raimundstraße 66,Maria Wörth,9082,Madagascar,Elizabeth.Taylor@messaging.sprintpcs.com,09240 3754045
362,1932-02-06,m,Rechengasse 90,Moosburg,9061,Madagascar,Francois.Truffaut@escotelmobile.com,04155 96493849
363,1932-02-24,m,Rennweg 52,Moosburg,9062,Sri Lanka,John.Vernon@msg.clearnet.com,05781 99596764
364,1932-02-08,m,Richard-Wagner-Straße 90,Moosburg,9201,Germany,John.Williams@umc.com.ua,02453 23893899
365,1932-02-16,w,Riedgasse 95,Moosburg,9210,Italy,Gretchen.Wyler@pcom.ru,04585 57613232
366,1932-02-25,m,Riesengasse 7,Moosburg,9560,Spain,Faron.Young@vodafone.net,05048 79606358
367,1932-03-07,w,Salurner Straße 50,Pörtschach am Wörther See,9210,India,Lola.Beltran@bellmobility.ca,04656 94001744
368,1932-03-16,m,Sankt-Nikolaus-Gasse 28,Poggersdorf,9064,Sweden,Don.Blasingame@tms.suncom.com,03031 69575939
369,1932-03-13,m,Schillerstraße 92,Poggersdorf,9121,Chad,Ordell.Braase@pacbellpcs.net,05693 75927180
370,1932-03-15,w,Schlachthofgasse 78,Poggersdorf,9131,French Pacific Overseas Terr.,Barbara.Cohen@clearpath.acswireless.com,0884 16433007
371,1932-03-17,m,Schlossergasse 12,Sankt Margareten im Rosental,9173,Venezuela,Dick.Curless@o2imail.co.uk,05563 28882533
372,1932-03-12,w,Schmelzergasse 26,Schiefling am See,9220,United States,Barbara.Feldon@ml.bm,07750 871106
373,1932-03-12,m,Schmerlingstraße 96,Schiefling am See,9535,United States,Robert.Houbregs@email.uscc.net,07184 56608254
374,1932-03-11,m,Schöpfstraße 1,Schiefling am See,9536,Turkey,Leroy.Jenkins@page.propage.net,06750 67716897
375,1932-03-04,w,Schubertstraße 17,Techelsberg am Wörther See,9210,Canada,Miriam.Makeba@pager.qualcomm.com,03605 77146798
376,1932-03-09,w,Schumannstraße 85,Zell,9170,United States,Keely.Smith,07755 56337124
377,1932-03-18,m,Sebastian-Scheel-Straße 74,Zell,9173,Madagascar,John.Updike@bell.ca,04901 76084195
378,1932-04-27,w,Seilergasse 16,Magdalensberg,9020,Brazil,Anouk.Aimee@mycellone.com,03336 38565627
379,1932-04-08,m,Sennstraße 58,Magdalensberg,9063,Brazil,David.Anderson@bplmobile.com,09273 47989193
380,1932-04-05,m,Siebererstraße 43,Magdalensberg,9064,Argentina,Billy.Bland@swmsg.com,06173 64704056
381,1932-04-27,w,Sillgasse 39,Althofen,9322,France,Maxine.Brown@escotelmobile.com,03831 97474355
382,1932-04-11,m,Sparkassenplatz 70,Althofen,9330,France,Joel.Grey@paging.acswireless.com,07241 69676279
383,1932-04-21,m,Stainerstraße 30,Brückl,9064,Norway,Slide.Hampton@beepwear.net,03112 46580131
384,1932-04-01,m,Sterzinger Straße 42,Brückl,9371,Peru,Gordon.Jump@satelindogsm.com,03953 57936021
385,1932-04-27,m,Stifterstraße 20,Deutsch-Griffen,9571,United States,Casey.Kasem@e-page.net,07107 81563249
386,1932-04-11,m,Stiftgasse 76,Deutsch-Griffen,9572,Australia,Joel.Katz@mobile.surewest.com,09459 28277575
387,1932-04-25,m,Südbahnstraße 20,Eberstein,9103,Madagascar,Meadowlark.Lemon@messaging.sprintpcs.com,05760 3204721
388,1932-04-21,w,Südtiroler Platz 74,Eberstein,9371,France,Elaine.May@airtelchennai.com,04320 6391559
389,1932-04-04,m,Trogerstraße 8,Eberstein,9372,Guam,Anthony.Perkins@h.vodafone.ne.jp,0235 92597154
390,1932-04-01,w,Tschurtschenthalerstraße 19,Friesach,9360,United States,Debbie.Reynolds@alphanow.net,05592 1821926
391,1932-04-10,m,Universitätsstraße 74,Friesach,9361,United States,Omar.Sharif@page.hit.net,04134 1242243
392,1932-04-07,m,Viktor-Dankl-Straße 11,Friesach,9375,United States,Cal.Smith@bplmobile.com,08218 7205311
393,1932-05-04,w,Weiherburggasse 36,Glödnitz,9345,Sweden,Susan.Brown@pagemart.net,08946 25720765
394,1932-05-29,m,Weinhartstraße 46,Glödnitz,9346,Brazil,LHvnjXEaaXYbjWgPR@blueskyfrog.com,06020 23846756
395,1932-05-23,w,Wilhelm-Greil-Straße 21,Glödnitz,9363,Norway,Mary.Fickett@wireless.bellsouth.com,03862 21601520
396,1932-05-15,m,Zeughausgasse 69,Gurk,9341,Brazil,John.Glen@mtsmobility.com,09212 95808109
397,1932-05-07,w,Viaduktbogen 81,Gurk,9342,Madagascar,Nonny.Hogrogian@@airmessage.net,0267 25940424
398,1932-05-21,m,Verdroßplatz 1,Gurk,9344,Greece,Robert_Sherlaw.Johnson@escotelmobile.com,02168 30595108
399,1932-05-25,m,Hugo-Wolf-Straße 61,Guttaring,9330,Canada,fFfcSAFzUQSPlpDyx@onlinebeep.net,08792 47843264
400,1932-05-08,w,Karl-Rahner-Platz 4,Guttaring,9334,United States,Phyllida.Law@qwestmp.com,07543 33666080
401,1932-05-17,m,Martin-Luther-Platz 38,Guttaring,9360,United States,Jackie.McLean@ideacellular.net,04201 9066183
402,1932-05-07,m,Paul-Hofhaimer-Gasse 78,Guttaring,9374,United States,Derek.Taylor@bell.ca,01929 69262782
403,1932-05-28,m,Fuggergasse 77,Guttaring,9375,United Kingdom,Carl.Thomas@emt.ee,08843 34397242
404,1932-05-16,w,Johann-Rössler-Gasse 52,Hüttenberg,8820,United States,Meg.Westergren@email.uscc.net,0667 30182598
405,1932-06-22,w,Stadtforum 29,Hüttenberg,8822,Bahamas,olPpLfIhZycaABXPA@ml.bm,03088 63894205
406,1932-06-05,w,An-der-Lan-Straße 90,Hüttenberg,9335,Brunei,Christy.Brown@celforce.com,02680 42346544
407,1932-06-10,m,Anton-Rauch-Straße 62,Hüttenberg,9375,Morocco,George.Burns@cellularone.txtmsg.com,03131 29536535
408,1932-06-22,m,Arzler Straße 42,Hüttenberg,9376,Morocco,John.Cunningham@mobilecell1se.com,05373 80075290
409,1932-06-15,m,Eckenried 22,Kappel am Krappfeld,9314,Micronesia,Mario.Cuomo@mobile.celloneusa.com,03916 55601736
410,1932-06-11,m,Ferdinand-Weyrer-Straße 88,Kappel am Krappfeld,9321,United States,Athol.Fugard@csouth1.com,06051 35755396
411,1932-06-17,m,Hafelekar 73,Kappel am Krappfeld,9330,Uruguay,Peter.Lupus@cookmail.com,09724 78936942
412,1932-06-23,m,Haller Straße 2,Kappel am Krappfeld,9334,Sweden,Chester.Marshall@gsm1800.telia.dk,0296 78003369
413,1932-06-28,m,Hauptplatz 90,Kappel am Krappfeld,9372,United States,Pat.Morita@bplmobile.com,08112 71631568
414,1932-06-12,m,Höhenstraße 44,Kappel am Krappfeld,9373,Canada,Jim.Nabors@pcom.ru,01477 58969501
415,1932-06-06,w,Hoher Weg 53,Klein Sankt Paul,9372,Mozambique,Billie.Whitelaw@orangemail.co.in,05052 75736445
416,1932-07-28,w,Holzgasse 32,Klein Sankt Paul,9373,Brazil,Natalie.Babbit@att.net,02709 8266976
417,1932-07-31,m,Josef-Schraffl-Straße 3,Klein Sankt Paul,9374,Brazil,Ted.Cassidy@orange.net,06004 75444569
418,1932-07-11,m,Kirchgasse 20,Liebenfels,9300,United States,Billy.Davis@onlinebeep.net,09707 59044055
419,1932-07-01,m,Mühlenweg 89,Liebenfels,9555,Denmark,Bobby.Day@clearlydigital.com,0399 42835959
420,1932-07-14,m,Oberkoflerweg 86,Liebenfels,9556,United States,Roosevelt.Grier@tms.suncom.com,0219 82486754
421,1932-07-17,w,Pontlatzer Straße 63,Liebenfels,9560,United States,Karla.Kuskin@messaging.sprintpcs.com,0583 81724725
422,1932-07-31,m,Rechenhofweg 59,Metnitz,8850,Myanmar,Jeremy.Lloyd@ram-page.com,09111 10389019
